submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
10/4/21,NJ,"1,160,878","1,009,054","151,824","1,246",145,"27,488","24,691","2,797",16,10,10/5/21 13:39,Agree,Agree
10/4/21,WY,"91,979","74,549","17,430",270,61,996,996,0,0,0,10/5/21 13:39,Agree,Agree
10/4/21,KY,"709,546","509,097","200,449","1,192",311,"10,720","9,398","1,322",51,6,10/6/21 0:00,Agree,Agree
10/4/21,SC,"869,341","699,562","169,779","1,588",325,"12,710",,,10,3,10/4/21 0:00,Agree,Not agree
10/4/21,PR,"181,461","149,743","31,718",58,17,"3,162","2,692",470,8,4,10/4/21 0:00,Agree,Agree
10/4/21,UT,"513,509","513,509",0,"1,100",0,"2,951","2,852",99,4,0,10/5/21 13:39,Agree,Agree
10/4/21,FL,"3,582,679",,,"3,661","1,292","59,120",,,107,11,10/4/21 0:00,Not agree,Not agree
10/4/21,OK,"619,738","475,473","144,265",996,270,"9,212","7,761","1,451",65,16,10/5/21 13:39,Agree,Agree
10/4/21,TX,"4,071,599",,,"2,951",566,"64,785",,,53,0,10/5/21 13:39,Not agree,Not agree
10/4/21,CO,"678,655","625,839","52,816","1,714",112,"7,626","6,782",844,12,2,10/5/21 13:39,Agree,Agree
10/4/21,AS,3,,,0,0,0,,,0,0,10/5/21 13:39,,
10/4/21,NYC,"1,091,612","893,765","197,847","1,386",454,"34,319","29,157","5,162",11,1,10/5/21 13:39,Agree,Agree
10/4/21,HI,"77,876",,,188,32,806,,,3,0,10/5/21 13:39,Not agree,Not agree
10/4/21,AK,"113,037",,,729,0,558,,,1,0,10/5/21 13:39,N/A,N/A
10/4/21,PA,"1,449,368","1,203,111","246,257","4,395",471,"29,531",,,12,-15,10/5/21 13:39,Agree,Not agree
10/4/21,NM,"255,577",,,588,0,"4,823",,,12,0,10/6/21 0:00,N/A,Not agree
10/4/21,NY,"1,353,306",,,"1,834",0,"21,047",,,14,0,10/5/21 13:39,Not agree,Not agree
10/4/21,IA,"458,908",,,"1,111",296,"6,563",,,0,0,10/5/21 13:39,Not agree,Not agree
10/4/21,RMI,4,4,0,0,0,0,0,0,0,0,10/5/21 13:39,Agree,Agree
10/4/21,TN,"1,237,203","976,479","260,724","1,169",156,"15,323","12,235","3,088",35,12,10/3/21 0:00,Agree,Agree
10/3/21,GA,"1,587,257","1,230,122","357,135","2,597",371,"26,376","22,732","3,644",67,14,10/4/21 13:57,Agree,Agree
10/3/21,TX,"4,068,619",,,"2,677",120,"64,732",,,142,0,10/4/21 13:57,Not agree,Not agree
10/3/21,NYC,"1,090,226","892,833","197,393","1,444",391,"34,308","29,147","5,161",9,-2,10/4/21 13:57,Agree,Agree
10/3/21,CO,"676,941","624,237","52,704","1,712",111,"7,614","6,772",842,10,0,10/4/21 13:57,Agree,Agree
10/3/21,MA,"815,831","761,580","54,251","1,116",22,"18,655","18,268",387,4,0,10/4/21 13:57,Agree,Agree
10/3/21,WV,"244,698","189,242","55,456","1,027",169,"3,722",,,0,0,10/4/21 13:57,Agree,Not agree
10/3/21,HI,"77,688",,,276,29,803,,,7,0,10/4/21 13:57,Not agree,Not agree
10/3/21,MP,272,272,0,2,0,2,2,0,0,0,10/5/21 0:00,Agree,Agree
10/3/21,UT,"512,409","512,409",0,"1,100",0,"2,947","2,848",99,2,0,10/4/21 13:57,Agree,Agree
10/3/21,NY,"1,351,472",,,"3,396",0,"21,033",,,24,0,10/4/21 13:57,Not agree,Not agree
10/3/21,OH,"1,429,745","1,169,519","260,226","3,445",568,"22,273","22,273",0,0,0,10/4/21 13:57,Agree,Agree
10/3/21,SD,"145,716",,,121,26,"2,155","1,777",378,5,0,10/4/21 13:57,N/A,Agree
10/3/21,NH,"121,623",,,430,0,"1,483",,,1,0,10/4/21 13:57,Not agree,Not agree
10/3/21,WI,"818,555","734,383","84,172","2,184",182,"8,921","8,029",892,10,0,10/4/21 13:57,Agree,Agree
10/3/21,NV,"423,575","423,575",0,623,0,"7,180",,,7,0,10/4/21 13:57,Agree,
10/3/21,GU,"15,465",,,103,335,206,,,8,0,10/4/21 13:57,Not agree,Not agree
10/3/21,MD,"536,249",,,"1,092",0,"10,512","10,284",228,12,0,10/5/21 0:00,N/A,Agree
10/3/21,NC,"1,410,740","1,194,740","216,000","2,943",349,"17,308","15,222","2,086",69,5,10/3/21 0:00,Agree,Agree
10/3/21,IN,"970,038",,,"2,028",0,"15,765","15,266",499,0,0,10/3/21 0:00,Not agree,Agree
10/3/21,MT,"152,985","131,681","21,304",490,130,"2,019","2,019",0,1,0,10/4/21 13:57,Agree,Agree
10/3/21,MI,"1,165,964","1,036,435","129,529","3,271",370,"22,467","21,105","1,362",14,0,10/4/21 13:57,Agree,Agree
10/3/21,MO,"825,118",,,762,81,"11,524",,,0,0,10/4/21 13:57,Not agree,Not agree
10/3/21,IL,"1,635,622","1,635,622",0,"2,379",0,"27,760","25,055","2,705",23,4,10/4/21 13:57,Agree,Agree
10/3/21,CA,"4,705,915","4,496,717","209,198",0,0,"68,796","68,796",0,0,0,10/5/21 0:00,Agree,Agree
10/3/21,WY,"91,709","74,340","17,369",270,61,996,996,0,0,0,10/4/21 13:57,Agree,Agree
10/3/21,MN,"717,146",,,"1,178",145,"8,285","7,714",571,6,0,10/4/21 13:57,N/A,Agree
10/3/21,LA,"743,056",,,575,171,"14,012","12,327","1,685",12,5,10/4/21 13:57,Not agree,Agree
10/3/21,DC,"61,637",,,153,0,"1,176",,,0,0,10/4/21 13:57,,
10/3/21,AL,"796,966","598,732","198,234",707,172,"15,428","11,990","3,438",38,12,10/5/21 0:00,Agree,Agree
10/3/21,WA,"665,524",,,"2,307",332,"7,793",,,14,0,10/4/21 13:57,N/A,N/A
10/3/21,ID,"260,351","206,862","53,489",339,21,"2,963","2,510",453,-1,0,10/4/21 13:57,Agree,Agree
10/3/21,MS,"490,777","282,622","208,155",521,156,"9,688","6,499","3,189",8,6,10/4/21 13:57,Agree,Agree
10/3/21,VI,"6,826",,,15,0,71,,,0,0,10/4/21 13:57,,
10/3/21,DE,"134,619","123,537","11,082",402,63,"1,972","1,805",167,0,0,10/4/21 13:57,Agree,Agree
10/3/21,ND,"133,785","117,630","16,155",133,-41,"1,621",,,0,0,10/4/21 13:57,Agree,Not agree
10/3/21,ME,"91,916","65,598","26,318",448,144,"1,030",955,75,4,0,10/4/21 13:57,Agree,Agree
10/3/21,CT,"391,796","355,018","36,778",365,15,"8,650","7,072","1,578",0,0,10/4/21 13:57,Agree,Agree
10/3/21,NE,"268,625","207,334","61,291",392,117,"2,840","2,424",416,0,0,10/4/21 13:57,Agree,Agree
10/3/21,VT,"31,742",,,111,0,316,,,0,0,10/5/21 0:00,Not agree,Not agree
10/3/21,RI,"173,307",,,225,0,"2,845",,,1,0,1/28/22 14:09,Not agree,N/A
10/3/21,FSM,7,7,0,0,0,0,0,0,0,0,10/4/21 13:57,Agree,Agree
10/3/21,VA,"876,621","655,417","221,204","1,894",618,"12,917","10,897","2,020",34,14,10/4/21 13:57,Agree,Agree
10/3/21,AZ,"1,102,422","1,008,971","93,451","2,255",338,"20,137","17,906","2,231",3,0,10/4/21 13:57,Agree,Agree
10/3/21,OR,"333,883","333,883",0,"1,087",0,"3,819","3,819",0,2,0,10/4/21 13:57,Agree,Agree
10/3/21,SC,"867,753","698,299","169,454","2,415",541,"12,700",,,78,12,10/3/21 0:00,Agree,Not agree
10/3/21,NJ,"1,159,632","1,007,953","151,679","1,454",165,"27,472","24,685","2,787",7,0,10/4/21 13:57,Agree,Agree
10/3/21,KY,"708,354","508,216","200,138","1,184",368,"10,669","9,353","1,316",54,8,10/5/21 0:00,Agree,Agree
10/3/21,KS,"412,512","327,698","84,814",605,326,"6,070",,,1,1,10/4/21 13:57,Agree,N/A
10/3/21,AK,"112,308",,,729,0,557,,,0,0,10/4/21 13:57,N/A,N/A
10/3/21,AR,"498,062",,,486,0,"7,740",,,16,0,10/4/21 13:57,Not agree,Not agree
10/3/21,PR,"181,403","149,702","31,701",101,34,"3,154","2,688",466,1,0,10/3/21 0:00,Agree,Agree
10/3/21,OK,"618,742","474,747","143,995",994,269,"9,147","7,712","1,435",62,15,10/4/21 13:57,Agree,Agree
10/3/21,AS,3,,,0,0,0,,,0,0,10/4/21 13:57,,
10/3/21,FL,"3,579,018",,,"2,715",481,"59,013",,,138,10,10/3/21 0:00,Not agree,Not agree
10/3/21,PW,7,,,0,0,0,,,0,0,10/4/21 13:57,,
10/3/21,RMI,4,4,0,0,0,0,0,0,0,0,10/4/21 13:57,Agree,Agree
10/3/21,NM,"254,989",,,587,0,"4,811",,,0,0,10/5/21 0:00,N/A,Not agree
10/3/21,TN,"1,236,034","975,466","260,568","1,644",459,"15,288","12,212","3,076",29,7,10/2/21 0:00,Agree,Agree
10/3/21,IA,"457,797",,,"1,109",296,"6,563",,,0,0,10/4/21 13:57,Not agree,Not agree
10/3/21,PA,"1,444,973","1,199,187","245,786","6,289",564,"29,519",,,31,0,10/4/21 13:57,Agree,Not agree
10/2/21,HI,"77,412",,,269,32,796,,,12,0,10/4/21 12:47,Not agree,Not agree
10/2/21,AR,"497,576",,,642,0,"7,724",,,6,0,10/4/21 12:47,Not agree,Not agree
10/2/21,CO,"675,229","622,636","52,593","1,712",111,"7,604","6,762",842,10,0,10/4/21 12:47,Agree,Agree
10/2/21,AS,3,,,2,0,0,,,0,0,10/4/21 12:47,,
10/2/21,OK,"617,748","474,022","143,726",994,269,"9,085","7,665","1,420",62,15,10/4/21 12:47,Agree,Agree
10/2/21,GA,"1,584,660","1,227,896","356,764","2,597",371,"26,309","22,679","3,630",67,14,10/4/21 12:47,Agree,Agree
10/2/21,MA,"814,715","760,486","54,229","1,116",22,"18,651","18,264",387,4,0,10/4/21 12:47,Agree,Agree
10/2/21,NM,"254,402",,,587,0,"4,811",,,0,0,10/4/21 0:00,N/A,Not agree
10/2/21,TN,"1,234,390","974,281","260,109","3,455",978,"15,259","12,190","3,069",54,13,10/1/21 0:00,Agree,Agree
10/2/21,RMI,4,4,0,0,0,0,0,0,0,0,10/4/21 12:47,Agree,Agree
10/2/21,ND,"133,652","117,456","16,196",133,-41,"1,621",,,0,0,10/4/21 12:47,Agree,Not agree
10/2/21,CA,"4,705,915","4,496,717","209,198",0,0,"68,796","68,796",0,0,0,10/4/21 0:00,Agree,Agree
10/2/21,WA,"663,217",,,"2,307",332,"7,779",,,14,0,10/4/21 12:47,N/A,N/A
10/2/21,NV,"422,952","422,952",0,623,0,"7,173",,,7,0,10/4/21 12:47,Agree,
10/2/21,MD,"535,157",,,"1,287",0,"10,500","10,272",228,15,0,10/4/21 0:00,N/A,Agree
10/2/21,NH,"121,193",,,430,0,"1,482",,,1,0,10/4/21 12:47,Not agree,Not agree
10/2/21,VT,"31,631",,,220,11,316,,,1,0,10/4/21 0:00,Not agree,Not agree
10/2/21,SC,"865,338","696,425","168,913","2,831",574,"12,622",,,48,10,10/2/21 0:00,Agree,Not agree
10/2/21,WY,"91,439","74,131","17,308",270,61,996,996,0,0,0,10/4/21 12:47,Agree,Agree
10/2/21,RI,"173,082",,,281,0,"2,844",,,5,0,1/28/22 14:09,Not agree,N/A
10/2/21,KY,"707,170","507,400","199,770","2,297",861,"10,615","9,307","1,308",58,9,10/4/21 0:00,Agree,Agree
10/2/21,AZ,"1,100,167","1,007,054","93,113","2,942",457,"20,134","17,903","2,231",95,11,10/4/21 12:47,Agree,Agree
10/2/21,DC,"61,484",,,153,0,"1,176",,,0,0,10/4/21 12:47,,
10/2/21,OR,"332,796","332,796",0,"1,087",0,"3,817","3,817",0,2,0,10/4/21 12:47,Agree,Agree
10/2/21,MN,"715,968",,,"1,178",145,"8,279","7,708",571,6,0,10/4/21 12:47,N/A,Agree
10/2/21,MT,"152,495","131,321","21,174",490,130,"2,018","2,018",0,1,0,10/4/21 12:47,Agree,Agree
10/2/21,MI,"1,162,693","1,033,534","129,159","3,271",370,"22,453","21,091","1,362",14,0,10/4/21 12:47,Agree,Agree
10/2/21,NE,"268,233","207,059","61,174",392,117,"2,840","2,424",416,0,0,10/4/21 12:47,Agree,Agree
10/2/21,IL,"1,633,243","1,633,243",0,"2,379",0,"27,737","25,036","2,701",23,4,10/4/21 12:47,Agree,Agree
10/2/21,NC,"1,407,797","1,192,146","215,651","4,799",757,"17,239","15,158","2,081",52,5,10/2/21 0:00,Agree,Agree
10/2/21,DE,"134,217","123,198","11,019",618,43,"1,972","1,805",167,18,1,10/4/21 12:47,Agree,Agree
10/2/21,CT,"391,431","354,668","36,763",365,15,"8,650","7,072","1,578",0,0,10/4/21 12:47,Agree,Agree
10/2/21,MS,"490,256","282,257","207,999",520,156,"9,656","6,473","3,183",5,5,10/4/21 12:47,Agree,Agree
10/2/21,VI,"6,811",,,25,0,71,,,0,0,10/4/21 12:47,,
10/2/21,IN,"968,010",,,"2,028",0,"15,765","15,266",499,88,7,10/2/21 0:00,Not agree,Agree
10/2/21,AL,"796,259","598,197","198,062",878,220,"15,390","11,964","3,426",48,12,10/4/21 0:00,Agree,Agree
10/2/21,GU,"15,362",,,110,-251,198,,,0,0,10/4/21 12:47,Not agree,Not agree
10/2/21,WI,"816,371","732,381","83,990","2,184",182,"8,911","8,019",892,10,0,10/4/21 12:47,Agree,Agree
10/2/21,ME,"91,468","65,294","26,174",70,24,"1,026",951,75,0,0,10/4/21 12:47,Agree,Agree
10/2/21,MO,"824,356",,,"1,010",151,"11,524",,,2,0,10/4/21 12:47,Not agree,Not agree
10/2/21,ID,"260,012","206,544","53,468",912,156,"2,964","2,511",453,33,10,10/4/21 12:47,Agree,Agree
10/2/21,LA,"742,481",,,575,171,"14,000","12,320","1,680",12,5,10/4/21 12:47,Not agree,Agree
10/2/21,VA,"874,727","654,141","220,586","1,894",618,"12,883","10,877","2,006",34,14,10/4/21 12:47,Agree,Agree
10/2/21,NJ,"1,158,178","1,006,664","151,514","1,935",277,"27,465","24,678","2,787",22,0,10/4/21 12:47,Agree,Agree
10/2/21,FSM,7,7,0,0,0,0,0,0,0,0,10/4/21 12:47,Agree,Agree
10/2/21,KS,"411,907","327,419","84,488",605,326,"6,069",,,1,1,10/4/21 12:47,Agree,N/A
10/2/21,PR,"181,302","149,635","31,667",200,66,"3,153","2,687",466,0,0,10/2/21 0:00,Agree,Agree
10/2/21,AK,"111,579",,,729,0,557,,,0,0,10/4/21 12:47,N/A,N/A
10/2/21,UT,"511,309","511,309",0,"1,100",0,"2,945","2,846",99,2,0,10/4/21 12:47,Agree,Agree
10/2/21,NYC,"1,088,782","891,780","197,002","1,443",390,"34,299","29,136","5,163",8,-2,10/4/21 12:47,Agree,Agree
10/2/21,PW,7,,,0,0,0,,,0,0,10/4/21 12:47,,
10/2/21,WV,"243,671","188,384","55,287","1,567",285,"3,722",,,0,0,10/4/21 12:47,Agree,Not agree
10/2/21,TX,"4,065,735",,,"7,397","1,695","64,590",,,286,0,10/4/21 12:47,Not agree,Not agree
10/2/21,MP,270,270,0,0,0,2,2,0,0,0,10/4/21 0:00,Agree,Agree
10/2/21,FL,"3,576,303",,,"3,196",609,"58,875",,,128,8,10/2/21 0:00,Not agree,Not agree
10/2/21,SD,"145,595",,,121,26,"2,150","1,772",378,5,0,10/4/21 12:47,N/A,Agree
10/2/21,IA,"456,688",,,"1,109",296,"6,563",,,0,0,10/4/21 12:47,Not agree,Not agree
10/2/21,NY,"1,348,076",,,"3,336",0,"21,009",,,18,0,10/4/21 12:47,Not agree,Not agree
10/2/21,PA,"1,438,684","1,193,462","245,222","3,392",800,"29,488",,,51,0,10/4/21 12:47,Agree,Not agree
10/2/21,OH,"1,426,300","1,166,642","259,658","6,094","1,685","22,273","22,273",0,0,0,10/4/21 12:47,Agree,Agree
10/1/21,AK,"110,850",,,"1,005",0,557,,,1,0,10/2/21 13:37,N/A,N/A
10/1/21,FL,"3,573,107",,,"4,498","1,314","58,747",,,147,11,10/1/21 0:00,Not agree,Not agree
10/1/21,TX,"4,057,845",,,"10,219","2,184","64,304",,,328,0,10/2/21 13:37,Not agree,Not agree
10/1/21,GA,"1,582,063","1,225,670","356,393","3,347",866,"26,242","22,626","3,616",158,15,10/2/21 13:37,Agree,Agree
10/1/21,KS,"411,302","327,140","84,162","1,184",0,"6,068",,,17,0,10/2/21 13:37,Agree,N/A
10/1/21,PW,7,,,0,0,0,,,0,0,10/2/21 13:37,,
10/1/21,HI,"77,143",,,359,41,784,,,7,0,10/2/21 13:37,Not agree,Not agree
10/1/21,WV,"242,104","187,102","55,002","1,645",302,"3,722",,,52,14,10/2/21 13:37,Agree,Not agree
10/1/21,NYC,"1,087,339","890,727","196,612","1,443",390,"34,291","29,126","5,165",8,-2,10/2/21 13:37,Agree,Agree
10/1/21,AS,1,,,0,0,0,,,0,0,10/2/21 13:37,,
10/1/21,OH,"1,420,206","1,162,233","257,973","6,234","1,645","22,273","22,273",0,328,0,10/2/21 13:37,Agree,Agree
10/1/21,IA,"455,579",,,"1,761",564,"6,563",,,0,0,10/2/21 13:37,Not agree,Not agree
10/1/21,NV,"422,329","422,329",0,"1,010",0,"7,166",,,16,0,10/2/21 13:37,Agree,
10/1/21,VT,"31,411",,,170,2,315,,,2,0,10/3/21 0:00,Not agree,Not agree
10/1/21,WI,"814,187","730,379","83,808","4,023",651,"8,901","8,009",892,13,1,10/2/21 13:37,Agree,Agree
10/1/21,ME,"91,398","65,248","26,150",671,205,"1,026",951,75,2,0,10/2/21 13:37,Agree,Agree
10/1/21,CA,"4,705,915","4,496,717","209,198","7,869",0,"68,796","68,796",0,126,0,10/3/21 0:00,Agree,Agree
10/1/21,ND,"133,519","117,282","16,237",711,167,"1,621",,,10,0,10/2/21 13:37,Agree,Not agree
10/1/21,WA,"660,910",,,"3,284",553,"7,765",,,39,0,10/2/21 13:37,N/A,N/A
10/1/21,ID,"259,100","205,788","53,312","1,778",299,"2,931","2,488",443,24,4,10/2/21 13:37,Agree,Agree
10/1/21,NH,"120,763",,,495,0,"1,481",,,0,0,10/2/21 13:37,Not agree,Not agree
10/1/21,MT,"152,005","130,961","21,044",972,285,"2,017","2,017",0,8,0,10/2/21 13:37,Agree,Agree
10/1/21,NC,"1,402,998","1,188,104","214,894","4,311",769,"17,187","15,111","2,076",53,5,10/1/21 0:00,Agree,Agree
10/1/21,IL,"1,630,864","1,630,864",0,"3,356",0,"27,714","25,017","2,697",49,8,10/2/21 13:37,Agree,Agree
10/1/21,WY,"91,169","73,922","17,247",567,169,996,996,0,0,0,10/2/21 13:37,Agree,Agree
10/1/21,AZ,"1,097,225","1,004,569","92,656","3,642",508,"20,039","17,819","2,220",55,6,10/2/21 13:37,Agree,Agree
10/1/21,DC,"61,331",,,178,0,"1,176",,,2,0,10/2/21 13:37,,
10/1/21,SC,"862,507","694,168","168,339","2,844",796,"12,574",,,96,23,10/1/21 0:00,Agree,Not agree
10/1/21,LA,"741,906",,,"1,373",496,"13,988","12,313","1,675",39,14,10/2/21 13:37,Not agree,Agree
10/1/21,MO,"823,346",,,"1,724",402,"11,522",,,7,0,10/2/21 13:37,Not agree,Not agree
10/1/21,IN,"965,982",,,"3,174",0,"15,677","15,185",492,28,0,10/1/21 0:00,Not agree,Agree
10/1/21,NE,"267,841","206,784","61,057",762,258,"2,840","2,424",416,0,2,10/2/21 13:37,Agree,Agree
10/1/21,GU,"15,252",,,84,0,198,,,0,0,10/2/21 13:37,Not agree,Not agree
10/1/21,CT,"391,066","354,318","36,748",721,54,"8,650","7,072","1,578",21,1,10/2/21 13:37,Agree,Agree
10/1/21,MI,"1,159,422","1,030,633","128,789","4,774",586,"22,439","21,077","1,362",32,6,10/2/21 13:37,Agree,Agree
10/1/21,DE,"133,599","122,623","10,976",636,74,"1,954","1,788",166,0,0,10/2/21 13:37,Agree,Agree
10/1/21,MD,"533,870",,,"1,530",0,"10,485","10,257",228,19,0,10/3/21 0:00,N/A,Agree
10/1/21,VI,"6,786",,,28,0,71,,,0,0,10/2/21 13:37,,
10/1/21,MS,"489,736","281,893","207,843",520,156,"9,651","6,473","3,178",5,5,10/2/21 13:37,Agree,Agree
10/1/21,AL,"795,381","597,539","197,842","1,421",420,"15,342","11,928","3,414",51,11,10/3/21 0:00,Agree,Agree
10/1/21,RI,"172,801",,,338,0,"2,839",,,1,0,1/28/22 14:09,Not agree,N/A
10/1/21,NJ,"1,156,243","1,005,006","151,237","1,673",279,"27,443","24,656","2,787",16,0,10/2/21 13:37,Agree,Agree
10/1/21,KY,"704,873","505,964","198,909","4,007","1,452","10,557","9,258","1,299",48,9,10/3/21 0:00,Agree,Agree
10/1/21,VA,"872,833","652,865","219,968","3,505","1,189","12,849","10,857","1,992",43,2,10/2/21 13:37,Agree,Agree
10/1/21,OR,"331,709","331,709",0,"1,655",0,"3,815","3,815",0,24,0,10/2/21 13:37,Agree,Agree
10/1/21,MN,"714,790",,,"3,696",637,"8,273","7,702",571,17,3,10/2/21 13:37,N/A,Agree
10/1/21,FSM,7,7,0,0,0,0,0,0,0,0,10/2/21 13:37,Agree,Agree
10/1/21,CO,"673,517","621,035","52,482","1,420",261,"7,594","6,752",842,51,2,10/2/21 13:37,Agree,Agree
10/1/21,UT,"510,209","510,209",0,"1,715",0,"2,943","2,844",99,11,0,10/2/21 13:37,Agree,Agree
10/1/21,MA,"813,599","759,392","54,207","1,648",105,"18,647","18,260",387,20,0,10/2/21 13:37,Agree,Agree
10/1/21,MP,270,270,0,0,0,2,2,0,0,0,10/3/21 0:00,Agree,Agree
10/1/21,AR,"496,934",,,857,295,"7,718",,,27,11,10/2/21 13:37,Not agree,Not agree
10/1/21,OK,"616,754","473,297","143,457","1,537",497,"9,023","7,618","1,405",14,1,10/2/21 13:37,Agree,Agree
10/1/21,PR,"181,102","149,501","31,601",155,73,"3,153","2,687",466,6,0,10/1/21 0:00,Agree,Agree
10/1/21,TN,"1,230,935","971,804","259,131","3,304","1,101","15,205","12,149","3,056",56,9,9/30/21 0:00,Agree,Agree
10/1/21,PA,"1,435,292","1,190,870","244,422","5,352","1,190","29,437",,,37,13,10/2/21 13:37,Agree,Not agree
10/1/21,NY,"1,344,740",,,"3,928",0,"20,991",,,23,0,10/2/21 13:37,Not agree,Not agree
10/1/21,NM,"253,815",,,791,0,"4,811",,,11,0,10/3/21 0:00,N/A,Not agree
10/1/21,RMI,4,4,0,0,0,0,0,0,0,0,10/2/21 13:37,Agree,Agree
10/1/21,SD,"145,474",,,456,99,"2,145","1,767",378,3,0,10/2/21 13:37,N/A,Agree
9/30/21,NYC,"1,085,896","889,674","196,222","1,921",784,"34,283","29,116","5,167",25,-1,10/1/21 13:23,Agree,Agree
9/30/21,PR,"180,947","149,419","31,528",91,36,"3,147","2,681",466,6,0,9/30/21 0:00,Agree,Agree
9/30/21,TX,"4,046,932",,,"10,247","1,962","63,976",,,350,0,10/1/21 13:23,Not agree,Not agree
9/30/21,FL,"3,568,609",,,"5,933","1,749","58,600",,,142,12,9/30/21 0:00,Not agree,Not agree
9/30/21,GA,"1,578,716","1,223,189","355,527","4,876","1,005","26,084","22,483","3,601",151,22,10/1/21 13:23,Agree,Agree
9/30/21,AR,"496,077",,,"1,004",348,"7,691",,,21,1,10/1/21 13:23,Not agree,Not agree
9/30/21,AK,"109,845",,,"1,237",0,556,,,10,0,10/1/21 13:23,N/A,N/A
9/30/21,PA,"1,429,940","1,186,708","243,232","4,892",559,"29,400",,,77,52,10/1/21 13:23,Agree,Not agree
9/30/21,NY,"1,340,812",,,"3,378",0,"20,968",,,30,0,10/1/21 13:23,Not agree,Not agree
9/30/21,SD,"145,018",,,472,125,"2,142","1,764",378,9,0,10/1/21 13:23,N/A,Agree
9/30/21,IA,"453,818",,,"1,761",564,"6,563",,,0,0,10/1/21 13:23,Not agree,Not agree
9/30/21,OH,"1,413,972","1,157,644","256,328","6,530","1,719","21,945","21,945",0,0,0,10/1/21 13:23,Agree,Agree
9/30/21,TN,"1,227,631","969,601","258,030","4,137","1,317","15,149","12,102","3,047",50,12,9/29/21 0:00,Agree,Agree
9/30/21,RMI,4,4,0,0,0,0,0,0,0,0,10/1/21 13:23,Agree,Agree
9/30/21,DE,"132,963","122,061","10,902",531,98,"1,954","1,788",166,1,0,10/1/21 13:23,Agree,Agree
9/30/21,VI,"6,758",,,37,0,71,,,0,0,10/1/21 13:23,,
9/30/21,NH,"120,268",,,548,0,"1,481",,,2,0,10/1/21 13:23,Not agree,Not agree
9/30/21,WI,"810,164","727,007","83,157","2,709",383,"8,888","7,997",891,20,2,10/1/21 13:23,Agree,Agree
9/30/21,NC,"1,398,687","1,184,562","214,125","5,085",824,"17,134","15,063","2,071",58,6,9/30/21 0:00,Agree,Agree
9/30/21,WA,"657,626",,,"2,916",551,"7,726",,,72,0,10/1/21 13:23,N/A,N/A
9/30/21,GU,"15,168",,,127,52,198,,,1,0,10/1/21 13:23,Not agree,Not agree
9/30/21,ME,"90,727","64,782","25,945",738,193,"1,024",949,75,2,-1,10/1/21 13:23,Agree,Agree
9/30/21,MO,"821,622",,,"1,889",511,"11,515",,,22,0,10/1/21 13:23,Not agree,Not agree
9/30/21,MI,"1,154,648","1,026,445","128,203","4,584",714,"22,365","21,009","1,356",10,-1,10/1/21 13:23,Agree,Agree
9/30/21,AL,"793,960","596,538","197,422","1,896",529,"15,291","11,888","3,403",38,11,10/2/21 0:00,Agree,Agree
9/30/21,MN,"711,094",,,"2,874",652,"8,256","7,688",568,13,0,10/1/21 13:23,N/A,Agree
9/30/21,AZ,"1,093,583","1,001,435","92,148","2,744",505,"19,984","17,770","2,214",25,12,10/1/21 13:23,Agree,Agree
9/30/21,NJ,"1,154,570","1,003,612","150,958","2,327",350,"27,427","24,640","2,787",27,0,10/1/21 13:23,Agree,Agree
9/30/21,OR,"330,054","330,054",0,"1,870",0,"3,791","3,791",0,20,0,10/1/21 13:23,Agree,Agree
9/30/21,KY,"700,866","503,409","197,457","2,183",889,"10,509","9,219","1,290",66,8,10/2/21 0:00,Agree,Agree
9/30/21,MS,"489,216","281,529","207,687",822,439,"9,646","6,473","3,173",12,19,10/1/21 13:23,Agree,Agree
9/30/21,CA,"4,698,046","4,488,848","209,198","10,221","4,254","68,670","68,670",0,153,0,10/2/21 0:00,Agree,Agree
9/30/21,MT,"151,033","130,274","20,759","1,209",380,"2,009","2,009",0,8,0,10/1/21 13:23,Agree,Agree
9/30/21,CT,"390,345","353,651","36,694",165,23,"8,629","7,052","1,577",0,0,10/1/21 13:23,Agree,Agree
9/30/21,VT,"31,241",,,209,3,313,,,1,0,10/2/21 0:00,Not agree,Not agree
9/30/21,ND,"132,808","116,738","16,070",650,301,"1,611",,,0,0,10/1/21 13:23,Agree,Not agree
9/30/21,ID,"257,322","204,309","53,013","1,905",403,"2,907","2,468",439,53,7,10/1/21 13:23,Agree,Agree
9/30/21,NE,"267,079","206,280","60,799",630,180,"2,840","2,426",414,8,7,10/1/21 13:23,Agree,Agree
9/30/21,IN,"962,808",,,"3,399",0,"15,649","15,157",492,32,0,9/30/21 0:00,Not agree,Agree
9/30/21,MD,"532,340",,,"1,479",0,"10,466","10,238",228,11,0,10/2/21 0:00,N/A,Agree
9/30/21,NV,"421,319","421,319",0,"1,140",0,"7,150",,,43,0,10/1/21 13:23,Agree,
9/30/21,IL,"1,627,508","1,627,508",0,"3,344",0,"27,665","24,976","2,689",46,4,10/1/21 13:23,Agree,Agree
9/30/21,WY,"90,602","73,524","17,078",637,109,996,996,0,0,0,10/1/21 13:23,Agree,Agree
9/30/21,SC,"859,663","692,120","167,543","2,195",626,"12,478",,,97,4,9/30/21 0:00,Agree,Not agree
9/30/21,DC,"61,153",,,157,0,"1,174",,,0,0,10/1/21 13:23,,
